Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3756,CA-2013-116799,2015-03-04,2015-03-07,First Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,79762,Central,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",42.784,7,0.2,15.509199999999998
3757,CA-2013-116799,2015-03-04,2015-03-07,First Class,JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,79762,Central,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,563.4299999999998,5,0.3,-56.34300000000002
3887,CA-2013-167759,2015-03-04,2015-03-09,Second Class,CC-12670,Craig Carreira,Consumer,United States,Bloomington,Indiana,47401,Central,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,134.85000000000002,3,0.0,37.757999999999996
4003,CA-2013-145730,2015-03-04,2015-03-09,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,3,0.3,-127.57919999999996
4004,CA-2013-145730,2015-03-04,2015-03-09,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,287.90999999999997,3,0.4,33.58949999999999
4005,CA-2013-145730,2015-03-04,2015-03-09,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",36.6,3,0.2,11.894999999999994
5199,CA-2013-103982,2015-03-04,2015-03-09,Standard Class,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,78664,Central,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,3930.072,3,0.2,-786.0144000000003
5200,CA-2013-103982,2015-03-04,2015-03-09,Standard Class,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,78664,Central,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",2.304,1,0.2,0.7776
5201,CA-2013-103982,2015-03-04,2015-03-09,Standard Class,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,78664,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,431.97600000000006,3,0.2,32.39820000000002
5202,CA-2013-103982,2015-03-04,2015-03-09,Standard Class,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,78664,Central,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",41.720000000000006,7,0.2,5.736499999999998
4215,CA-2013-164637,2015-03-05,2015-03-09,Standard Class,RD-19480,Rick Duston,Consumer,United States,Mishawaka,Indiana,46544,Central,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",128.39999999999998,3,0.0,64.19999999999999
919,CA-2013-165218,2015-03-06,2015-03-12,Standard Class,RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,75220,Central,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,149.352,3,0.2,50.40629999999998
920,CA-2013-165218,2015-03-06,2015-03-12,Standard Class,RW-19630,Rob Williams,Corporate,United States,Dallas,Texas,75220,Central,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,12.991999999999999,1,0.2,-0.8119999999999998
8982,CA-2013-110898,2015-03-07,2015-03-13,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2.3339999999999996,3,0.8,-6.3018
8983,CA-2013-110898,2015-03-07,2015-03-13,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.7279999999999998,4,0.8,-2.764800000000001
8984,CA-2013-110898,2015-03-07,2015-03-13,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,159.04,5,0.6,-194.824
8985,CA-2013-110898,2015-03-07,2015-03-13,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,145.98,2,0.5,-99.26639999999998
839,US-2013-137547,2015-03-08,2015-03-13,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Fort Worth,Texas,76106,Central,TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,21.072,3,0.2,1.5804
8506,CA-2013-130400,2015-03-09,2015-03-13,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,75217,Central,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.855999999999998,9,0.8,-14.169600000000003
8507,CA-2013-130400,2015-03-09,2015-03-13,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,75217,Central,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",27.96,5,0.2,8.388000000000003
8508,CA-2013-130400,2015-03-09,2015-03-13,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,75217,Central,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",146.352,3,0.2,49.39379999999999
8812,US-2013-140172,2015-03-09,2015-03-14,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Jackson,Michigan,49201,Central,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,207.144,3,0.1,48.333599999999976
8813,US-2013-140172,2015-03-09,2015-03-14,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Jackson,Michigan,49201,Central,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,13.899999999999999,5,0.0,3.7529999999999997
45,CA-2013-118255,2015-03-12,2015-03-14,First Class,ON-18715,Odella Nelson,Corporate,United States,Eagan,Minnesota,55122,Central,TEC-AC-10000171,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",45.98,2,0.0,19.7714
46,CA-2013-118255,2015-03-12,2015-03-14,First Class,ON-18715,Odella Nelson,Corporate,United States,Eagan,Minnesota,55122,Central,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,17.46,2,0.0,8.206199999999999
2346,CA-2013-159373,2015-03-14,2015-03-19,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",70.08,5,0.2,24.527999999999995
2347,CA-2013-159373,2015-03-14,2015-03-19,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.2719999999999998,2,0.8,-2.162400000000001
2348,CA-2013-159373,2015-03-14,2015-03-19,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Antonio,Texas,78207,Central,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,557.585,5,0.3,0.0
3929,CA-2013-162082,2015-03-15,2015-03-18,First Class,JS-15880,John Stevenson,Consumer,United States,Harlingen,Texas,78550,Central,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",241.332,5,0.32,-14.195999999999998
3930,CA-2013-162082,2015-03-15,2015-03-18,First Class,JS-15880,John Stevenson,Consumer,United States,Harlingen,Texas,78550,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,5.184000000000001,1,0.2,1.8792
3931,CA-2013-162082,2015-03-15,2015-03-18,First Class,JS-15880,John Stevenson,Consumer,United States,Harlingen,Texas,78550,Central,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",145.544,7,0.2,16.373699999999992
8934,CA-2013-102134,2015-03-15,2015-03-20,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Green Bay,Wisconsin,54302,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74,2,0.0,4.352399999999999
9920,CA-2013-149272,2015-03-16,2015-03-20,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Bryan,Texas,77803,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,528.43,5,0.3,-143.43099999999998
9921,CA-2013-149272,2015-03-16,2015-03-20,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Bryan,Texas,77803,Central,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",22.385999999999996,7,0.8,-35.81760000000001
749,CA-2013-150889,2015-03-21,2015-03-23,Second Class,PB-19105,Peter Bühler,Consumer,United States,Evanston,Illinois,60201,Central,TEC-PH-10000004,Technology,Phones,Belkin iPhone and iPad Lightning Cable,11.992,1,0.2,0.8993999999999991
1041,CA-2013-127670,2015-03-21,2015-03-25,Standard Class,RD-19660,Robert Dilbeck,Home Office,United States,Saint Peters,Missouri,63376,Central,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,697.16,4,0.0,146.40359999999998
3172,US-2013-133879,2015-03-22,2015-03-29,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10004465,Office Supplies,Binders,Avery Durable Slant Ring Binders,3.1679999999999993,2,0.8,-4.752000000000001
3173,US-2013-133879,2015-03-22,2015-03-29,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois,60623,Central,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",528.43,5,0.3,0.0
3174,US-2013-133879,2015-03-22,2015-03-29,Standard Class,KT-16465,Kean Takahito,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AR-10004956,Office Supplies,Art,Newell 33,13.392000000000001,3,0.2,1.5065999999999975
3766,CA-2013-163153,2015-03-22,2015-03-26,Standard Class,DM-12955,Dario Medina,Corporate,United States,Houston,Texas,77036,Central,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,99.372,2,0.3,-1.4196000000000097
3767,CA-2013-163153,2015-03-22,2015-03-26,Standard Class,DM-12955,Dario Medina,Corporate,United States,Houston,Texas,77036,Central,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,1.344,1,0.2,0.504
4229,CA-2013-113803,2015-03-25,2015-03-27,First Class,VG-21805,Vivek Grady,Corporate,United States,Richmond,Indiana,47374,Central,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",22.48,1,0.0,10.3408
3371,CA-2013-134887,2015-03-26,2015-03-26,Same Day,TB-21280,Toby Braunhardt,Consumer,United States,Norman,Oklahoma,73071,Central,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,5,0.0,244.61549999999988
3551,CA-2013-152555,2015-03-30,2015-04-03,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois,60653,Central,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,45.528,3,0.2,15.934799999999997
3552,CA-2013-152555,2015-03-30,2015-04-03,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois,60653,Central,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",844.1159999999999,6,0.3,-36.1764
3553,CA-2013-152555,2015-03-30,2015-04-03,Second Class,ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois,60653,Central,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,812.736,8,0.2,60.95519999999996
8523,US-2013-160206,2015-04-02,2015-04-08,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Milwaukee,Wisconsin,53209,Central,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,12.99,1,0.0,0.25980000000000025
8563,CA-2013-123540,2015-04-03,2015-04-07,Second Class,DJ-13420,Denny Joy,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,1454.9,5,0.0,378.274
5898,CA-2013-167682,2015-04-04,2015-04-10,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,47374,Central,FUR-FU-10003799,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,4,0.0,22.047199999999997
5899,CA-2013-167682,2015-04-04,2015-04-10,Standard Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,Richmond,Indiana,47374,Central,TEC-PH-10000673,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,259.96,4,0.0,124.7808
8572,CA-2013-162222,2015-04-04,2015-04-04,Same Day,SR-20740,Steven Roelle,Home Office,United States,Dallas,Texas,75081,Central,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,10.272000000000002,3,0.2,3.209999999999998
89,CA-2013-159695,2015-04-06,2015-04-11,Second Class,GM-14455,Gary Mitchum,Home Office,United States,Houston,Texas,77095,Central,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,158.36800000000002,7,0.2,13.857199999999999
1198,CA-2013-130946,2015-04-09,2015-04-13,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77041,Central,TEC-AC-10001990,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,431.92800000000005,9,0.2,64.78919999999995
1199,CA-2013-130946,2015-04-09,2015-04-13,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77041,Central,FUR-CH-10004540,Furniture,Chairs,Global Chrome Stack Chair,95.984,4,0.3,-4.113599999999998
1200,CA-2013-130946,2015-04-09,2015-04-13,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,1088.7919999999997,4,0.8,-1850.9464000000007
3054,CA-2013-128517,2015-04-10,2015-04-15,Second Class,SW-20350,Sean Wendt,Home Office,United States,Detroit,Michigan,48227,Central,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,517.9,2,0.0,134.654
3055,CA-2013-128517,2015-04-10,2015-04-15,Second Class,SW-20350,Sean Wendt,Home Office,United States,Detroit,Michigan,48227,Central,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,5.28,2,0.0,2.4288
7474,CA-2013-109652,2015-04-11,2015-04-16,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Chicago,Illinois,60653,Central,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",13.568000000000001,4,0.2,3.2223999999999995
1591,US-2013-132423,2015-04-16,2015-04-20,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Grapevine,Texas,76051,Central,OFF-AR-10001221,Office Supplies,Art,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",33.48800000000001,7,0.2,5.860399999999997
1592,US-2013-132423,2015-04-16,2015-04-20,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Grapevine,Texas,76051,Central,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,8.04,5,0.2,2.9144999999999994
3790,US-2013-133508,2015-04-18,2015-04-22,Standard Class,SW-20350,Sean Wendt,Home Office,United States,Omaha,Nebraska,68104,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",29.049999999999997,5,0.0,9.0055
2422,CA-2013-155551,2015-04-19,2015-04-24,Standard Class,CR-12580,Clay Rozendal,Home Office,United States,Elmhurst,Illinois,60126,Central,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,230.376,3,0.2,-48.9549
2423,CA-2013-155551,2015-04-19,2015-04-24,Standard Class,CR-12580,Clay Rozendal,Home Office,United States,Elmhurst,Illinois,60126,Central,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",9.664000000000001,2,0.2,3.2615999999999996
8453,CA-2013-125087,2015-04-19,2015-04-24,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Houston,Texas,77070,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",344.37199999999996,4,0.3,-93.47240000000002
8454,CA-2013-125087,2015-04-19,2015-04-24,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Houston,Texas,77070,Central,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1554.9360000000001,3,0.2,77.74680000000001
8455,CA-2013-125087,2015-04-19,2015-04-24,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Houston,Texas,77070,Central,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",127.88,5,0.6,-67.137
1271,US-2013-103646,2015-04-22,2015-04-27,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,60623,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,102.33600000000001,4,0.2,-12.792000000000002
1272,US-2013-103646,2015-04-22,2015-04-27,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,48.79199999999999,3,0.8,-126.85920000000002
1273,US-2013-103646,2015-04-22,2015-04-27,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Chicago,Illinois,60623,Central,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",44.84799999999999,8,0.8,-67.27200000000002
1037,CA-2013-113061,2015-04-23,2015-04-27,Standard Class,EL-13735,Ed Ludwig,Home Office,United States,Jefferson City,Missouri,65109,Central,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,86.62,2,0.0,8.661999999999992
1577,CA-2013-109057,2015-04-23,2015-04-28,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Aurora,Illinois,60505,Central,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,23.952,2,0.2,2.3952000000000018
1180,CA-2013-168081,2015-04-25,2015-04-28,Second Class,CA-12055,Cathy Armstrong,Home Office,United States,Houston,Texas,77070,Central,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,258.696,3,0.2,64.674
611,CA-2013-161816,2015-04-29,2015-05-02,First Class,NB-18655,Nona Balk,Corporate,United States,Dallas,Texas,75217,Central,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,369.576,3,0.2,41.57729999999995
612,CA-2013-161816,2015-04-29,2015-05-02,First Class,NB-18655,Nona Balk,Corporate,United States,Dallas,Texas,75217,Central,OFF-LA-10004345,Office Supplies,Labels,Avery 493,15.712000000000002,4,0.2,5.695599999999999
7913,CA-2013-167605,2015-04-29,2015-05-01,Second Class,RB-19570,Rob Beeghly,Consumer,United States,Saint Charles,Illinois,60174,Central,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",30.344,2,0.6,-31.861200000000004
2155,US-2013-120460,2015-05-01,2015-05-06,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Dallas,Texas,75081,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.608,3,0.6,-10.173599999999997
1278,CA-2013-148698,2015-05-03,2015-05-08,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Houston,Texas,77070,Central,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86.352,3,0.2,5.396999999999991
7849,CA-2013-104311,2015-05-03,2015-05-07,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,75061,Central,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,18.936,3,0.2,-3.787200000000003
7850,CA-2013-104311,2015-05-03,2015-05-07,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,75061,Central,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,12.672,3,0.2,-3.168
7851,CA-2013-104311,2015-05-03,2015-05-07,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Irving,Texas,75061,Central,OFF-LA-10000973,Office Supplies,Labels,Avery 502,5.04,2,0.2,1.764
8505,CA-2013-109400,2015-05-03,2015-05-07,Standard Class,NR-18550,Nick Radford,Consumer,United States,Amarillo,Texas,79109,Central,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.74399999999997,4,0.3,-110.02320000000003
4436,CA-2013-163398,2015-05-04,2015-05-09,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,2.1819999999999995,1,0.8,-3.6003
4437,CA-2013-163398,2015-05-04,2015-05-09,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AR-10003217,Office Supplies,Art,Newell 316,27.384,7,0.2,2.738400000000002
4438,CA-2013-163398,2015-05-04,2015-05-09,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,26.40599999999999,3,0.8,-71.2962
3359,CA-2013-139234,2015-05-07,2015-05-11,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,3.2079999999999993,2,0.8,-5.293200000000002
3360,CA-2013-139234,2015-05-07,2015-05-11,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,26.176000000000002,2,0.2,-3.272000000000002
6633,US-2013-146857,2015-05-07,2015-05-09,Second Class,BE-11455,Brad Eason,Home Office,United States,Springfield,Missouri,65807,Central,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,54.48,1,0.0,15.254400000000004
7833,CA-2013-112382,2015-05-10,2015-05-14,Standard Class,MB-18085,Mick Brown,Consumer,United States,Houston,Texas,77036,Central,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,19.136000000000003,2,0.2,1.9136000000000006
8915,US-2013-144057,2015-05-10,2015-05-14,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",856.6560000000001,6,0.2,107.08199999999985
8916,US-2013-144057,2015-05-10,2015-05-14,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,13.183999999999997,4,0.8,-20.435200000000002
8917,US-2013-144057,2015-05-10,2015-05-14,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.783999999999985,4,0.8,-131.7168
8918,US-2013-144057,2015-05-10,2015-05-14,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,76.64,2,0.2,26.823999999999995
8919,US-2013-144057,2015-05-10,2015-05-14,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,18.527999999999995,6,0.8,-27.791999999999994
9379,CA-2013-117625,2015-05-11,2015-05-16,Standard Class,GM-14500,Gene McClure,Consumer,United States,Chicago,Illinois,60610,Central,OFF-EN-10001535,Office Supplies,Envelopes,Grip Seal Envelopes,7.072,2,0.2,2.3868
7787,US-2013-117037,2015-05-18,2015-05-21,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653,Central,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",2.8899999999999992,1,0.8,-4.768500000000001
7788,US-2013-117037,2015-05-18,2015-05-21,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653,Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,7.896000000000001,3,0.2,2.4674999999999994
7789,US-2013-117037,2015-05-18,2015-05-21,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.608,3,0.6,-10.173599999999997
7790,US-2013-117037,2015-05-18,2015-05-21,First Class,LW-17215,Luke Weiss,Consumer,United States,Chicago,Illinois,60653,Central,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",30.528,8,0.2,9.539999999999997
3531,US-2013-152835,2015-05-20,2015-05-24,Standard Class,RP-19855,Roy Phan,Corporate,United States,Lafayette,Indiana,47905,Central,OFF-AR-10003056,Office Supplies,Art,Newell 341,21.400000000000002,5,0.0,6.205999999999998
7068,CA-2013-114209,2015-05-22,2015-05-27,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Dallas,Texas,75081,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1.9639999999999995,2,0.8,-3.2406000000000006
7069,CA-2013-114209,2015-05-22,2015-05-27,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Dallas,Texas,75081,Central,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,82.656,9,0.2,30.996000000000002
9796,CA-2013-125920,2015-05-22,2015-05-29,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Chicago,Illinois,60610,Central,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",3.797999999999999,3,0.8,-5.886900000000001
1445,CA-2013-133725,2015-05-24,2015-05-29,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60623,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1979.928,9,0.2,148.49459999999993
